,date,vacances_zone_a,vacances_zone_b,vacances_zone_c,nom_vacances,Year,Month,Day
3725,2000-03-14,False,False,False,,2000,3,14
3726,2000-03-15,False,False,False,,2000,3,15
3727,2000-03-16,False,False,False,,2000,3,16
3728,2000-03-17,False,False,False,,2000,3,17
3729,2000-03-18,False,False,False,,2000,3,18
3730,2000-03-19,False,False,False,,2000,3,19
3731,2000-03-20,False,False,False,,2000,3,20
3732,2000-03-21,False,False,False,,2000,3,21
3733,2000-03-22,False,False,False,,2000,3,22
3734,2000-03-23,False,False,False,,2000,3,23
3735,2000-03-24,False,False,False,,2000,3,24
3736,2000-03-25,False,False,False,,2000,3,25
3737,2000-03-26,False,False,False,,2000,3,26
3738,2000-03-27,False,False,False,,2000,3,27
3739,2000-03-28,False,False,False,,2000,3,28
3740,2000-03-29,False,False,False,,2000,3,29
3741,2000-03-30,False,False,False,,2000,3,30
3742,2000-03-31,False,False,False,,2000,3,31
3743,2000-04-01,False,False,True,Vacances de printemps,2000,4,1
3744,2000-04-02,False,False,True,Vacances de printemps,2000,4,2
3745,2000-04-03,False,False,True,Vacances de printemps,2000,4,3
3746,2000-04-04,False,False,True,Vacances de printemps,2000,4,4
3747,2000-04-05,False,False,True,Vacances de printemps,2000,4,5
3748,2000-04-06,False,False,True,Vacances de printemps,2000,4,6
3749,2000-04-07,False,False,True,Vacances de printemps,2000,4,7
3750,2000-04-08,False,True,True,Vacances de printemps,2000,4,8
3751,2000-04-09,False,True,True,Vacances de printemps,2000,4,9
3752,2000-04-10,False,True,True,Vacances de printemps,2000,4,10
3753,2000-04-11,False,True,True,Vacances de printemps,2000,4,11
3754,2000-04-12,False,True,True,Vacances de printemps,2000,4,12
3755,2000-04-13,False,True,True,Vacances de printemps,2000,4,13
3756,2000-04-14,False,True,True,Vacances de printemps,2000,4,14
3757,2000-04-15,True,True,True,Vacances de printemps,2000,4,15
3758,2000-04-16,True,True,True,Vacances de printemps,2000,4,16
3759,2000-04-17,True,True,False,Vacances de printemps,2000,4,17
3760,2000-04-18,True,True,False,Vacances de printemps,2000,4,18
3761,2000-04-19,True,True,False,Vacances de printemps,2000,4,19
3762,2000-04-20,True,True,False,Vacances de printemps,2000,4,20
3763,2000-04-21,True,True,False,Vacances de printemps,2000,4,21
3764,2000-04-22,True,True,False,Vacances de printemps,2000,4,22
3765,2000-04-23,True,True,False,Vacances de printemps,2000,4,23
3766,2000-04-24,True,True,False,Vacances de printemps,2000,4,24
3767,2000-04-25,True,False,False,Vacances de printemps,2000,4,25
3768,2000-04-26,True,False,False,Vacances de printemps,2000,4,26
3769,2000-04-27,True,False,False,Vacances de printemps,2000,4,27
3770,2000-04-28,True,False,False,Vacances de printemps,2000,4,28
3771,2000-04-29,True,False,False,Vacances de printemps,2000,4,29
3772,2000-04-30,True,False,False,Vacances de printemps,2000,4,30
3773,2000-05-01,True,False,False,Vacances de printemps,2000,5,1
3774,2000-05-02,False,False,False,,2000,5,2
3775,2000-05-03,False,False,False,,2000,5,3
3776,2000-05-04,False,False,False,,2000,5,4
3777,2000-05-05,False,False,False,,2000,5,5
3778,2000-05-06,False,False,False,,2000,5,6
3779,2000-05-07,False,False,False,,2000,5,7
3780,2000-05-08,False,False,False,,2000,5,8
3781,2000-05-09,False,False,False,,2000,5,9
3782,2000-05-10,False,False,False,,2000,5,10
3783,2000-05-11,False,False,False,,2000,5,11
3784,2000-05-12,False,False,False,,2000,5,12
3785,2000-05-13,False,False,False,,2000,5,13
3786,2000-05-14,False,False,False,,2000,5,14
3787,2000-05-15,False,False,False,,2000,5,15
3788,2000-05-16,False,False,False,,2000,5,16
3789,2000-05-17,False,False,False,,2000,5,17
3790,2000-05-18,False,False,False,,2000,5,18
3791,2000-05-19,False,False,False,,2000,5,19
3792,2000-05-20,False,False,False,,2000,5,20
3793,2000-05-21,False,False,False,,2000,5,21
3794,2000-05-22,False,False,False,,2000,5,22
3795,2000-05-23,False,False,False,,2000,5,23
3796,2000-05-24,False,False,False,,2000,5,24
3797,2000-05-25,False,False,False,,2000,5,25
3798,2000-05-26,False,False,False,,2000,5,26
3799,2000-05-27,False,False,False,,2000,5,27
3800,2000-05-28,False,False,False,,2000,5,28
3801,2000-05-29,False,False,False,,2000,5,29
3802,2000-05-30,False,False,False,,2000,5,30
3803,2000-05-31,False,False,False,,2000,5,31
3804,2000-06-01,False,False,False,,2000,6,1
3805,2000-06-02,False,False,False,,2000,6,2
3806,2000-06-03,False,False,False,,2000,6,3
3807,2000-06-04,False,False,False,,2000,6,4
3808,2000-06-05,False,False,False,,2000,6,5
3809,2000-06-06,False,False,False,,2000,6,6
3810,2000-06-07,False,False,False,,2000,6,7
3811,2000-06-08,False,False,False,,2000,6,8
3812,2000-06-09,False,False,False,,2000,6,9
3813,2000-06-10,False,False,False,,2000,6,10
3814,2000-06-11,False,False,False,,2000,6,11
3815,2000-06-12,False,False,False,,2000,6,12
3816,2000-06-13,False,False,False,,2000,6,13
3817,2000-06-14,False,False,False,,2000,6,14
3818,2000-06-15,False,False,False,,2000,6,15
3819,2000-06-16,False,False,False,,2000,6,16
3820,2000-06-17,False,False,False,,2000,6,17
3821,2000-06-18,False,False,False,,2000,6,18
3822,2000-06-19,False,False,False,,2000,6,19
3823,2000-06-20,False,False,False,,2000,6,20
3824,2000-06-21,False,False,False,,2000,6,21
3825,2000-06-22,False,False,False,,2000,6,22
3826,2000-06-23,False,False,False,,2000,6,23
3827,2000-06-24,False,False,False,,2000,6,24
3828,2000-06-25,False,False,False,,2000,6,25
3829,2000-06-26,False,False,False,,2000,6,26
3830,2000-06-27,False,False,False,,2000,6,27
3831,2000-06-28,False,False,False,,2000,6,28
3832,2000-06-29,False,False,False,,2000,6,29
3833,2000-06-30,False,False,False,,2000,6,30
3834,2000-07-01,True,True,True,Vacances d'été,2000,7,1
3835,2000-07-02,True,True,True,Vacances d'été,2000,7,2
3836,2000-07-03,True,True,True,Vacances d'été,2000,7,3
3837,2000-07-04,True,True,True,Vacances d'été,2000,7,4
3838,2000-07-05,True,True,True,Vacances d'été,2000,7,5
3839,2000-07-06,True,True,True,Vacances d'été,2000,7,6
3840,2000-07-07,True,True,True,Vacances d'été,2000,7,7
3841,2000-07-08,True,True,True,Vacances d'été,2000,7,8
3842,2000-07-09,True,True,True,Vacances d'été,2000,7,9
3843,2000-07-10,True,True,True,Vacances d'été,2000,7,10
3844,2000-07-11,True,True,True,Vacances d'été,2000,7,11
3845,2000-07-12,True,True,True,Vacances d'été,2000,7,12
3846,2000-07-13,True,True,True,Vacances d'été,2000,7,13
3847,2000-07-14,True,True,True,Vacances d'été,2000,7,14
3848,2000-07-15,True,True,True,Vacances d'été,2000,7,15
3849,2000-07-16,True,True,True,Vacances d'été,2000,7,16
3850,2000-07-17,True,True,True,Vacances d'été,2000,7,17
3851,2000-07-18,True,True,True,Vacances d'été,2000,7,18
3852,2000-07-19,True,True,True,Vacances d'été,2000,7,19
3853,2000-07-20,True,True,True,Vacances d'été,2000,7,20
3854,2000-07-21,True,True,True,Vacances d'été,2000,7,21
3855,2000-07-22,True,True,True,Vacances d'été,2000,7,22
3856,2000-07-23,True,True,True,Vacances d'été,2000,7,23
3857,2000-07-24,True,True,True,Vacances d'été,2000,7,24
3858,2000-07-25,True,True,True,Vacances d'été,2000,7,25
3859,2000-07-26,True,True,True,Vacances d'été,2000,7,26
3860,2000-07-27,True,True,True,Vacances d'été,2000,7,27
3861,2000-07-28,True,True,True,Vacances d'été,2000,7,28
3862,2000-07-29,True,True,True,Vacances d'été,2000,7,29
3863,2000-07-30,True,True,True,Vacances d'été,2000,7,30
3864,2000-07-31,True,True,True,Vacances d'été,2000,7,31
3865,2000-08-01,True,True,True,Vacances d'été,2000,8,1
3866,2000-08-02,True,True,True,Vacances d'été,2000,8,2
3867,2000-08-03,True,True,True,Vacances d'été,2000,8,3
3868,2000-08-04,True,True,True,Vacances d'été,2000,8,4
3869,2000-08-05,True,True,True,Vacances d'été,2000,8,5
3870,2000-08-06,True,True,True,Vacances d'été,2000,8,6
3871,2000-08-07,True,True,True,Vacances d'été,2000,8,7
3872,2000-08-08,True,True,True,Vacances d'été,2000,8,8
3873,2000-08-09,True,True,True,Vacances d'été,2000,8,9
3874,2000-08-10,True,True,True,Vacances d'été,2000,8,10
3875,2000-08-11,True,True,True,Vacances d'été,2000,8,11
3876,2000-08-12,True,True,True,Vacances d'été,2000,8,12
3877,2000-08-13,True,True,True,Vacances d'été,2000,8,13
3878,2000-08-14,True,True,True,Vacances d'été,2000,8,14
3879,2000-08-15,True,True,True,Vacances d'été,2000,8,15
3880,2000-08-16,True,True,True,Vacances d'été,2000,8,16
3881,2000-08-17,True,True,True,Vacances d'été,2000,8,17
3882,2000-08-18,True,True,True,Vacances d'été,2000,8,18
3883,2000-08-19,True,True,True,Vacances d'été,2000,8,19
3884,2000-08-20,True,True,True,Vacances d'été,2000,8,20
3885,2000-08-21,True,True,True,Vacances d'été,2000,8,21
3886,2000-08-22,True,True,True,Vacances d'été,2000,8,22
3887,2000-08-23,True,True,True,Vacances d'été,2000,8,23
3888,2000-08-24,True,True,True,Vacances d'été,2000,8,24
3889,2000-08-25,True,True,True,Vacances d'été,2000,8,25
3890,2000-08-26,True,True,True,Vacances d'été,2000,8,26
3891,2000-08-27,True,True,True,Vacances d'été,2000,8,27
3892,2000-08-28,True,True,True,Vacances d'été,2000,8,28
3893,2000-08-29,True,True,True,Vacances d'été,2000,8,29
3894,2000-08-30,True,True,True,Vacances d'été,2000,8,30
3895,2000-08-31,True,True,True,Vacances d'été,2000,8,31
3896,2000-09-01,True,True,True,Vacances d'été,2000,9,1
3897,2000-09-02,True,True,True,Vacances d'été,2000,9,2
3898,2000-09-03,True,True,True,Vacances d'été,2000,9,3
3899,2000-09-04,True,True,True,Vacances d'été,2000,9,4
3900,2000-09-05,False,False,False,,2000,9,5
3901,2000-09-06,False,False,False,,2000,9,6
3902,2000-09-07,False,False,False,,2000,9,7
3903,2000-09-08,False,False,False,,2000,9,8
3904,2000-09-09,False,False,False,,2000,9,9
3905,2000-09-10,False,False,False,,2000,9,10
3906,2000-09-11,False,False,False,,2000,9,11
3907,2000-09-12,False,False,False,,2000,9,12
3908,2000-09-13,False,False,False,,2000,9,13
3909,2000-09-14,False,False,False,,2000,9,14
3910,2000-09-15,False,False,False,,2000,9,15
3911,2000-09-16,False,False,False,,2000,9,16
3912,2000-09-17,False,False,False,,2000,9,17
3913,2000-09-18,False,False,False,,2000,9,18
3914,2000-09-19,False,False,False,,2000,9,19
3915,2000-09-20,False,False,False,,2000,9,20
3916,2000-09-21,False,False,False,,2000,9,21
3917,2000-09-22,False,False,False,,2000,9,22
3918,2000-09-23,False,False,False,,2000,9,23
3919,2000-09-24,False,False,False,,2000,9,24
3920,2000-09-25,False,False,False,,2000,9,25
3921,2000-09-26,False,False,False,,2000,9,26
3922,2000-09-27,False,False,False,,2000,9,27
3923,2000-09-28,False,False,False,,2000,9,28
3924,2000-09-29,False,False,False,,2000,9,29
3925,2000-09-30,False,False,False,,2000,9,30
3926,2000-10-01,False,False,False,,2000,10,1
3927,2000-10-02,False,False,False,,2000,10,2
3928,2000-10-03,False,False,False,,2000,10,3
3929,2000-10-04,False,False,False,,2000,10,4
3930,2000-10-05,False,False,False,,2000,10,5
3931,2000-10-06,False,False,False,,2000,10,6
3932,2000-10-07,False,False,False,,2000,10,7
3933,2000-10-08,False,False,False,,2000,10,8
3934,2000-10-09,False,False,False,,2000,10,9
3935,2000-10-10,False,False,False,,2000,10,10
3936,2000-10-11,False,False,False,,2000,10,11
3937,2000-10-12,False,False,False,,2000,10,12
3938,2000-10-13,False,False,False,,2000,10,13
3939,2000-10-14,False,False,False,,2000,10,14
3940,2000-10-15,False,False,False,,2000,10,15
3941,2000-10-16,False,False,False,,2000,10,16
3942,2000-10-17,False,False,False,,2000,10,17
3943,2000-10-18,False,False,False,,2000,10,18
3944,2000-10-19,False,False,False,,2000,10,19
3945,2000-10-20,False,False,False,,2000,10,20
3946,2000-10-21,False,False,False,,2000,10,21
3947,2000-10-22,False,False,False,,2000,10,22
3948,2000-10-23,False,False,False,,2000,10,23
3949,2000-10-24,False,False,False,,2000,10,24
3950,2000-10-25,False,False,False,,2000,10,25
3951,2000-10-26,False,False,False,,2000,10,26
3952,2000-10-27,False,False,False,,2000,10,27
3953,2000-10-28,True,True,True,Vacances de la Toussaint,2000,10,28
3954,2000-10-29,True,True,True,Vacances de la Toussaint,2000,10,29
3955,2000-10-30,True,True,True,Vacances de la Toussaint,2000,10,30
3956,2000-10-31,True,True,True,Vacances de la Toussaint,2000,10,31
3957,2000-11-01,True,True,True,Vacances de la Toussaint,2000,11,1
3958,2000-11-02,True,True,True,Vacances de la Toussaint,2000,11,2
3959,2000-11-03,True,True,True,Vacances de la Toussaint,2000,11,3
3960,2000-11-04,True,True,True,Vacances de la Toussaint,2000,11,4
3961,2000-11-05,True,True,True,Vacances de la Toussaint,2000,11,5
3962,2000-11-06,False,False,False,,2000,11,6
3963,2000-11-07,False,False,False,,2000,11,7
3964,2000-11-08,False,False,False,,2000,11,8
3965,2000-11-09,False,False,False,,2000,11,9
3966,2000-11-10,False,False,False,,2000,11,10
3967,2000-11-11,False,False,False,,2000,11,11
3968,2000-11-12,False,False,False,,2000,11,12
3969,2000-11-13,False,False,False,,2000,11,13
3970,2000-11-14,False,False,False,,2000,11,14
3971,2000-11-15,False,False,False,,2000,11,15
3972,2000-11-16,False,False,False,,2000,11,16
3973,2000-11-17,False,False,False,,2000,11,17
3974,2000-11-18,False,False,False,,2000,11,18
3975,2000-11-19,False,False,False,,2000,11,19
3976,2000-11-20,False,False,False,,2000,11,20
3977,2000-11-21,False,False,False,,2000,11,21
3978,2000-11-22,False,False,False,,2000,11,22
3979,2000-11-23,False,False,False,,2000,11,23
3980,2000-11-24,False,False,False,,2000,11,24
3981,2000-11-25,False,False,False,,2000,11,25
3982,2000-11-26,False,False,False,,2000,11,26
3983,2000-11-27,False,False,False,,2000,11,27
3984,2000-11-28,False,False,False,,2000,11,28
3985,2000-11-29,False,False,False,,2000,11,29
3986,2000-11-30,False,False,False,,2000,11,30
3987,2000-12-01,False,False,False,,2000,12,1
3988,2000-12-02,False,False,False,,2000,12,2
3989,2000-12-03,False,False,False,,2000,12,3
3990,2000-12-04,False,False,False,,2000,12,4
3991,2000-12-05,False,False,False,,2000,12,5
3992,2000-12-06,False,False,False,,2000,12,6
3993,2000-12-07,False,False,False,,2000,12,7
3994,2000-12-08,False,False,False,,2000,12,8
3995,2000-12-09,False,False,False,,2000,12,9
3996,2000-12-10,False,False,False,,2000,12,10
3997,2000-12-11,False,False,False,,2000,12,11
3998,2000-12-12,False,False,False,,2000,12,12
3999,2000-12-13,False,False,False,,2000,12,13
4000,2000-12-14,False,False,False,,2000,12,14
4001,2000-12-15,False,False,False,,2000,12,15
4002,2000-12-16,False,False,False,,2000,12,16
4003,2000-12-17,False,False,False,,2000,12,17
4004,2000-12-18,False,False,False,,2000,12,18
4005,2000-12-19,False,False,False,,2000,12,19
4006,2000-12-20,False,False,False,,2000,12,20
4007,2000-12-21,False,False,False,,2000,12,21
4008,2000-12-22,False,False,False,,2000,12,22
4009,2000-12-23,True,True,True,Vacances de Noël,2000,12,23
4010,2000-12-24,True,True,True,Vacances de Noël,2000,12,24
4011,2000-12-25,True,True,True,Vacances de Noël,2000,12,25
4012,2000-12-26,True,True,True,Vacances de Noël,2000,12,26
4013,2000-12-27,True,True,True,Vacances de Noël,2000,12,27
4014,2000-12-28,True,True,True,Vacances de Noël,2000,12,28
4015,2000-12-29,True,True,True,Vacances de Noël,2000,12,29
4016,2000-12-30,True,True,True,Vacances de Noël,2000,12,30
4017,2000-12-31,True,True,True,Vacances de Noël,2000,12,31
4018,2001-01-01,True,True,True,Vacances de Noël,2001,1,1
4019,2001-01-02,True,True,True,Vacances de Noël,2001,1,2
4020,2001-01-03,True,True,True,Vacances de Noël,2001,1,3
4021,2001-01-04,True,True,True,Vacances de Noël,2001,1,4
4022,2001-01-05,True,True,True,Vacances de Noël,2001,1,5
4023,2001-01-06,True,True,True,Vacances de Noël,2001,1,6
4024,2001-01-07,True,True,True,Vacances de Noël,2001,1,7
4025,2001-01-08,False,False,False,,2001,1,8
4026,2001-01-09,False,False,False,,2001,1,9
4027,2001-01-10,False,False,False,,2001,1,10
4028,2001-01-11,False,False,False,,2001,1,11
4029,2001-01-12,False,False,False,,2001,1,12
4030,2001-01-13,False,False,False,,2001,1,13
4031,2001-01-14,False,False,False,,2001,1,14
4032,2001-01-15,False,False,False,,2001,1,15
4033,2001-01-16,False,False,False,,2001,1,16
4034,2001-01-17,False,False,False,,2001,1,17
4035,2001-01-18,False,False,False,,2001,1,18
4036,2001-01-19,False,False,False,,2001,1,19
4037,2001-01-20,False,False,False,,2001,1,20
4038,2001-01-21,False,False,False,,2001,1,21
4039,2001-01-22,False,False,False,,2001,1,22
4040,2001-01-23,False,False,False,,2001,1,23
4041,2001-01-24,False,False,False,,2001,1,24
4042,2001-01-25,False,False,False,,2001,1,25
4043,2001-01-26,False,False,False,,2001,1,26
4044,2001-01-27,False,False,False,,2001,1,27
4045,2001-01-28,False,False,False,,2001,1,28
4046,2001-01-29,False,False,False,,2001,1,29
4047,2001-01-30,False,False,False,,2001,1,30
4048,2001-01-31,False,False,False,,2001,1,31
4049,2001-02-01,False,False,False,,2001,2,1
4050,2001-02-02,False,False,False,,2001,2,2
4051,2001-02-03,True,False,False,Vacances d'hiver,2001,2,3
4052,2001-02-04,True,False,False,Vacances d'hiver,2001,2,4
4053,2001-02-05,True,False,False,Vacances d'hiver,2001,2,5
4054,2001-02-06,True,False,False,Vacances d'hiver,2001,2,6
4055,2001-02-07,True,False,False,Vacances d'hiver,2001,2,7
4056,2001-02-08,True,False,False,Vacances d'hiver,2001,2,8
4057,2001-02-09,True,False,False,Vacances d'hiver,2001,2,9
4058,2001-02-10,True,False,True,Vacances d'hiver,2001,2,10
4059,2001-02-11,True,False,True,Vacances d'hiver,2001,2,11
4060,2001-02-12,True,False,True,Vacances d'hiver,2001,2,12
4061,2001-02-13,True,False,True,Vacances d'hiver,2001,2,13
4062,2001-02-14,True,False,True,Vacances d'hiver,2001,2,14
4063,2001-02-15,True,False,True,Vacances d'hiver,2001,2,15
4064,2001-02-16,True,False,True,Vacances d'hiver,2001,2,16
4065,2001-02-17,True,True,True,Vacances d'hiver,2001,2,17
4066,2001-02-18,True,True,True,Vacances d'hiver,2001,2,18
4067,2001-02-19,False,True,True,Vacances d'hiver,2001,2,19
4068,2001-02-20,False,True,True,Vacances d'hiver,2001,2,20
4069,2001-02-21,False,True,True,Vacances d'hiver,2001,2,21
4070,2001-02-22,False,True,True,Vacances d'hiver,2001,2,22
4071,2001-02-23,False,True,True,Vacances d'hiver,2001,2,23
4072,2001-02-24,False,True,True,Vacances d'hiver,2001,2,24
4073,2001-02-25,False,True,True,Vacances d'hiver,2001,2,25
4074,2001-02-26,False,True,False,Vacances d'hiver,2001,2,26
4075,2001-02-27,False,True,False,Vacances d'hiver,2001,2,27
4076,2001-02-28,False,True,False,Vacances d'hiver,2001,2,28
4077,2001-03-01,False,True,False,Vacances d'hiver,2001,3,1
4078,2001-03-02,False,True,False,Vacances d'hiver,2001,3,2
4079,2001-03-03,False,True,False,Vacances d'hiver,2001,3,3
4080,2001-03-04,False,True,False,Vacances d'hiver,2001,3,4
4081,2001-03-05,False,False,False,,2001,3,5
4082,2001-03-06,False,False,False,,2001,3,6
4083,2001-03-07,False,False,False,,2001,3,7
4084,2001-03-08,False,False,False,,2001,3,8
4085,2001-03-09,False,False,False,,2001,3,9
4086,2001-03-10,False,False,False,,2001,3,10
4087,2001-03-11,False,False,False,,2001,3,11
4088,2001-03-12,False,False,False,,2001,3,12
4089,2001-03-13,False,False,False,,2001,3,13
4090,2001-03-14,False,False,False,,2001,3,14
4091,2001-03-15,False,False,False,,2001,3,15
4092,2001-03-16,False,False,False,,2001,3,16
4093,2001-03-17,False,False,False,,2001,3,17
4094,2001-03-18,False,False,False,,2001,3,18
4095,2001-03-19,False,False,False,,2001,3,19
4096,2001-03-20,False,False,False,,2001,3,20
4097,2001-03-21,False,False,False,,2001,3,21
4098,2001-03-22,False,False,False,,2001,3,22
4099,2001-03-23,False,False,False,,2001,3,23
4100,2001-03-24,False,False,False,,2001,3,24
4101,2001-03-25,False,False,False,,2001,3,25
4102,2001-03-26,False,False,False,,2001,3,26
4103,2001-03-27,False,False,False,,2001,3,27
4104,2001-03-28,False,False,False,,2001,3,28
4105,2001-03-29,False,False,False,,2001,3,29
4106,2001-03-30,False,False,False,,2001,3,30
4107,2001-03-31,True,False,False,Vacances de printemps,2001,3,31
4108,2001-04-01,True,False,False,Vacances de printemps,2001,4,1
4109,2001-04-02,True,False,False,Vacances de printemps,2001,4,2
4110,2001-04-03,True,False,False,Vacances de printemps,2001,4,3
4111,2001-04-04,True,False,False,Vacances de printemps,2001,4,4
4112,2001-04-05,True,False,False,Vacances de printemps,2001,4,5
4113,2001-04-06,True,False,False,Vacances de printemps,2001,4,6
4114,2001-04-07,True,False,True,Vacances de printemps,2001,4,7
4115,2001-04-08,True,False,True,Vacances de printemps,2001,4,8
4116,2001-04-09,True,False,True,Vacances de printemps,2001,4,9
4117,2001-04-10,True,False,True,Vacances de printemps,2001,4,10
4118,2001-04-11,True,False,True,Vacances de printemps,2001,4,11
4119,2001-04-12,True,False,True,Vacances de printemps,2001,4,12
4120,2001-04-13,True,False,True,Vacances de printemps,2001,4,13
4121,2001-04-14,True,True,True,Vacances de printemps,2001,4,14
4122,2001-04-15,True,True,True,Vacances de printemps,2001,4,15
4123,2001-04-16,True,True,True,Vacances de printemps,2001,4,16
4124,2001-04-17,False,True,True,Vacances de printemps,2001,4,17
4125,2001-04-18,False,True,True,Vacances de printemps,2001,4,18
4126,2001-04-19,False,True,True,Vacances de printemps,2001,4,19
4127,2001-04-20,False,True,True,Vacances de printemps,2001,4,20
4128,2001-04-21,False,True,True,Vacances de printemps,2001,4,21
4129,2001-04-22,False,True,True,Vacances de printemps,2001,4,22
4130,2001-04-23,False,True,True,Vacances de printemps,2001,4,23
4131,2001-04-24,False,True,False,Vacances de printemps,2001,4,24
4132,2001-04-25,False,True,False,Vacances de printemps,2001,4,25
4133,2001-04-26,False,True,False,Vacances de printemps,2001,4,26
4134,2001-04-27,False,True,False,Vacances de printemps,2001,4,27
4135,2001-04-28,False,True,False,Vacances de printemps,2001,4,28
4136,2001-04-29,False,True,False,Vacances de printemps,2001,4,29
4137,2001-04-30,False,True,False,Vacances de printemps,2001,4,30
4138,2001-05-01,False,True,False,Vacances de printemps,2001,5,1
4139,2001-05-02,False,False,False,,2001,5,2
4140,2001-05-03,False,False,False,,2001,5,3
4141,2001-05-04,False,False,False,,2001,5,4
4142,2001-05-05,False,False,False,,2001,5,5
4143,2001-05-06,False,False,False,,2001,5,6
4144,2001-05-07,False,False,False,,2001,5,7
4145,2001-05-08,False,False,False,,2001,5,8
4146,2001-05-09,False,False,False,,2001,5,9
4147,2001-05-10,False,False,False,,2001,5,10
4148,2001-05-11,False,False,False,,2001,5,11
4149,2001-05-12,False,False,False,,2001,5,12
4150,2001-05-13,False,False,False,,2001,5,13
4151,2001-05-14,False,False,False,,2001,5,14
4152,2001-05-15,False,False,False,,2001,5,15
4153,2001-05-16,False,False,False,,2001,5,16
4154,2001-05-17,False,False,False,,2001,5,17
4155,2001-05-18,False,False,False,,2001,5,18
4156,2001-05-19,False,False,False,,2001,5,19
4157,2001-05-20,False,False,False,,2001,5,20
4158,2001-05-21,False,False,False,,2001,5,21
4159,2001-05-22,False,False,False,,2001,5,22
4160,2001-05-23,False,False,False,,2001,5,23
4161,2001-05-24,False,False,False,,2001,5,24
4162,2001-05-25,False,False,False,,2001,5,25
4163,2001-05-26,False,False,False,,2001,5,26
4164,2001-05-27,False,False,False,,2001,5,27
4165,2001-05-28,False,False,False,,2001,5,28
4166,2001-05-29,False,False,False,,2001,5,29
4167,2001-05-30,False,False,False,,2001,5,30
4168,2001-05-31,False,False,False,,2001,5,31
4169,2001-06-01,False,False,False,,2001,6,1
4170,2001-06-02,False,False,False,,2001,6,2
4171,2001-06-03,False,False,False,,2001,6,3
4172,2001-06-04,False,False,False,,2001,6,4
4173,2001-06-05,False,False,False,,2001,6,5
4174,2001-06-06,False,False,False,,2001,6,6
4175,2001-06-07,False,False,False,,2001,6,7
4176,2001-06-08,False,False,False,,2001,6,8
4177,2001-06-09,False,False,False,,2001,6,9
4178,2001-06-10,False,False,False,,2001,6,10
4179,2001-06-11,False,False,False,,2001,6,11
4180,2001-06-12,False,False,False,,2001,6,12
4181,2001-06-13,False,False,False,,2001,6,13
4182,2001-06-14,False,False,False,,2001,6,14
4183,2001-06-15,False,False,False,,2001,6,15
4184,2001-06-16,False,False,False,,2001,6,16
4185,2001-06-17,False,False,False,,2001,6,17
4186,2001-06-18,False,False,False,,2001,6,18
4187,2001-06-19,False,False,False,,2001,6,19
4188,2001-06-20,False,False,False,,2001,6,20
4189,2001-06-21,False,False,False,,2001,6,21
4190,2001-06-22,False,False,False,,2001,6,22
4191,2001-06-23,False,False,False,,2001,6,23
4192,2001-06-24,False,False,False,,2001,6,24
4193,2001-06-25,False,False,False,,2001,6,25
4194,2001-06-26,False,False,False,,2001,6,26
4195,2001-06-27,False,False,False,,2001,6,27
4196,2001-06-28,False,False,False,,2001,6,28
4197,2001-06-29,False,False,False,,2001,6,29
4198,2001-06-30,True,True,True,Vacances d'été,2001,6,30
4199,2001-07-01,True,True,True,Vacances d'été,2001,7,1
4200,2001-07-02,True,True,True,Vacances d'été,2001,7,2
4201,2001-07-03,True,True,True,Vacances d'été,2001,7,3
4202,2001-07-04,True,True,True,Vacances d'été,2001,7,4
4203,2001-07-05,True,True,True,Vacances d'été,2001,7,5
4204,2001-07-06,True,True,True,Vacances d'été,2001,7,6
4205,2001-07-07,True,True,True,Vacances d'été,2001,7,7
4206,2001-07-08,True,True,True,Vacances d'été,2001,7,8
4207,2001-07-09,True,True,True,Vacances d'été,2001,7,9
4208,2001-07-10,True,True,True,Vacances d'été,2001,7,10
4209,2001-07-11,True,True,True,Vacances d'été,2001,7,11
4210,2001-07-12,True,True,True,Vacances d'été,2001,7,12
4211,2001-07-13,True,True,True,Vacances d'été,2001,7,13
4212,2001-07-14,True,True,True,Vacances d'été,2001,7,14
4213,2001-07-15,True,True,True,Vacances d'été,2001,7,15
4214,2001-07-16,True,True,True,Vacances d'été,2001,7,16
4215,2001-07-17,True,True,True,Vacances d'été,2001,7,17
4216,2001-07-18,True,True,True,Vacances d'été,2001,7,18
4217,2001-07-19,True,True,True,Vacances d'été,2001,7,19
4218,2001-07-20,True,True,True,Vacances d'été,2001,7,20
4219,2001-07-21,True,True,True,Vacances d'été,2001,7,21
4220,2001-07-22,True,True,True,Vacances d'été,2001,7,22
4221,2001-07-23,True,True,True,Vacances d'été,2001,7,23
4222,2001-07-24,True,True,True,Vacances d'été,2001,7,24
4223,2001-07-25,True,True,True,Vacances d'été,2001,7,25
4224,2001-07-26,True,True,True,Vacances d'été,2001,7,26
4225,2001-07-27,True,True,True,Vacances d'été,2001,7,27
4226,2001-07-28,True,True,True,Vacances d'été,2001,7,28
4227,2001-07-29,True,True,True,Vacances d'été,2001,7,29
4228,2001-07-30,True,True,True,Vacances d'été,2001,7,30
4229,2001-07-31,True,True,True,Vacances d'été,2001,7,31
4230,2001-08-01,True,True,True,Vacances d'été,2001,8,1
4231,2001-08-02,True,True,True,Vacances d'été,2001,8,2
4232,2001-08-03,True,True,True,Vacances d'été,2001,8,3
4233,2001-08-04,True,True,True,Vacances d'été,2001,8,4
