date,jour,service,CA_TTC,CA_HT,TVA,temp,feels_like,temp_min,temp_max,wind_speed,clouds_all,weather_main,weather_description,match_edf,roland_garros,fashion_week,Match Happening,Match Happening-CL,vacances_paris
2019-12-04,Mercredi,midi,4223.8,3808.45,415.35,277.59,277.59,274.98,278.51,1.0,0.0,Clear,sky is clear,0.0,0.0,0.0,,,0
2019-12-04,Mercredi,soir,9236.5,8093.86,1142.64,274.51,274.51,272.4,275.96,0.5,1.0,Mist,mist,0.0,0.0,0.0,,,
2019-12-05,Jeudi,midi,3135.5,2828.94,306.56,274.42,272.06,273.34,275.24,2.1,90.0,Mist,mist,0.0,0.0,0.0,,,0
2019-12-05,Jeudi,soir,8210.5,7194.17,1016.33,273.88,272.23,272.38,275.24,1.5,90.0,Mist,mist,0.0,0.0,0.0,,,
2019-12-06,Vendredi,soir,11474.5,10034.32,1440.18,281.08,279.09,279.69,282.45,3.13,90.0,Rain,light rain,0.0,0.0,0.0,,,
2019-12-06,Vendredi,soir,11474.5,10034.32,1440.18,281.08,279.09,279.69,282.45,3.13,90.0,Drizzle,drizzle,0.0,0.0,0.0,,,
2019-12-06,Vendredi,midi,3846.6,3449.79,396.81,276.75,273.54,275.83,278.45,3.6,90.0,Rain,light rain,0.0,0.0,0.0,,,0
2019-12-07,Samedi,soir,10874.0,9581.52,1292.48,283.36,282.63,281.7,284.58,0.45,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2019-12-07,Samedi,midi,3998.2,3587.3,410.9,284.16,283.51,283.02,284.87,0.89,75.0,Clouds,broken clouds,0.0,0.0,0.0,,,0
2019-12-08,Dimanche,midi,2668.0,2399.32,268.68,284.55,284.1,283.76,285.8,2.68,90.0,Drizzle,rain and drizzle,0.0,0.0,0.0,,,0
2019-12-08,Dimanche,midi,2668.0,2399.32,268.68,284.55,284.1,283.76,285.8,2.68,90.0,Rain,moderate rain,0.0,0.0,0.0,,,0
2019-12-08,Dimanche,soir,6146.0,5393.41,752.59,282.67,282.43,281.14,283.58,1.34,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2019-12-09,Lundi,midi,1865.0,1693.33,171.67,282.55,280.41,281.14,283.45,4.02,75.0,Rain,light rain,0.0,0.0,0.0,,,0
2019-12-09,Lundi,soir,6219.5,5447.58,771.92,280.57,280.05,278.45,281.91,1.34,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2019-12-10,Mardi,midi,2319.0,2081.44,237.56,279.91,276.87,278.37,280.57,4.6,0.0,Clear,sky is clear,0.0,0.0,0.0,,,0
2019-12-10,Mardi,soir,7368.1,6467.92,900.18,279.82,279.82,279.14,280.8,0.45,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2019-12-11,Mercredi,midi,9434.3,8469.36,964.94,281.02,281.02,279.48,281.91,0.89,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,0
2019-12-11,Mercredi,soir,10405.75,9132.5,1273.25,279.83,279.83,278.37,280.58,0.45,75.0,Rain,light intensity shower rain,0.0,0.0,0.0,,,
2019-12-12,Jeudi,soir,7678.0,6739.58,938.42,279.67,279.67,278.62,280.45,0.45,90.0,Rain,moderate rain,0.0,0.0,0.0,,,
2019-12-12,Jeudi,midi,9516.5,8450.68,1065.82,277.76,277.76,276.91,278.4,0.45,90.0,Rain,light rain,0.0,0.0,0.0,,,0
2019-12-13,Vendredi,midi,4977.4,4490.82,486.58,281.96,280.15,281.26,282.47,3.13,75.0,Rain,light rain,0.0,0.0,0.0,,,0
2019-12-13,Vendredi,soir,14158.8,12417.26,1741.54,280.08,279.5,278.81,280.81,1.34,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2019-12-14,Samedi,midi,4256.0,3827.5,428.5,282.99,279.84,282.08,283.81,7.15,90.0,Rain,light rain,0.0,0.0,0.0,,,0
2019-12-14,Samedi,soir,11244.0,9856.52,1387.48,281.56,280.4,279.4,282.58,2.1,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2019-12-15,Dimanche,midi,5557.0,4977.58,579.42,283.07,282.88,281.95,283.87,1.34,0.0,Clear,sky is clear,0.0,0.0,0.0,0.0,,0
2019-12-15,Dimanche,soir,6447.25,5702.42,744.83,281.23,280.61,278.58,282.4,1.5,90.0,Rain,light rain,0.0,0.0,0.0,,,
2019-12-16,Lundi,midi,3000.2,2690.86,309.34,283.45,283.02,282.14,284.65,2.6,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,0
2019-12-16,Lundi,soir,8696.5,7652.35,1044.15,282.65,282.23,280.25,284.14,1.5,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2019-12-17,Mardi,midi,3700.0,3320.98,379.02,288.02,287.39,286.7,289.4,3.1,75.0,Clouds,broken clouds,0.0,0.0,0.0,,,0
2019-12-17,Mardi,soir,8693.5,7623.71,1069.79,283.23,282.54,281.81,284.8,0.89,90.0,Rain,light rain,0.0,0.0,0.0,,,
2019-12-18,Mercredi,soir,10912.5,9581.06,1331.44,282.93,281.34,281.87,283.96,3.1,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2019-12-18,Mercredi,midi,4840.2,4362.23,477.97,282.52,281.53,280.8,284.24,2.1,75.0,Clouds,broken clouds,0.0,0.0,0.0,,,0
2019-12-19,Jeudi,midi,6373.049999999999,5742.83,630.22,286.7,286.04,285.38,287.38,0.45,0.0,Rain,light rain,0.0,0.0,0.0,,,0
2019-12-19,Jeudi,soir,14607.0,12959.02,1647.98,286.24,285.56,285.16,287.38,1.5,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2019-12-20,Vendredi,midi,6412.0,5736.08,675.92,284.31,283.47,283.37,285.25,4.02,75.0,Clouds,broken clouds,0.0,0.0,0.0,,,0
2019-12-20,Vendredi,soir,10516.25,9223.64,1292.61,282.02,280.56,280.8,282.58,2.6,75.0,Clouds,broken clouds,0.0,0.0,0.0,,,
2019-12-21,Samedi,midi,3879.2,3474.36,404.84,283.49,282.69,282.62,284.4,1.79,90.0,Clouds,overcast clouds,0.0,0.0,0.0,0.0,,1
2019-12-21,Samedi,soir,10938.0,9616.52,1321.48,281.99,281.99,280.84,282.58,0.45,75.0,Rain,light rain,0.0,0.0,0.0,,,
2019-12-22,Dimanche,midi,3290.5,2961.52,328.98,283.31,282.34,281.58,284.14,4.47,90.0,Rain,light rain,0.0,0.0,0.0,,,1
2019-12-22,Dimanche,soir,8799.619999999999,7734.03,1065.59,281.66,281.29,279.88,282.41,1.34,75.0,Rain,light rain,0.0,0.0,0.0,,,
2019-12-23,Lundi,soir,6690.5,5945.61,744.89,282.7,281.32,281.91,283.24,2.68,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2019-12-23,Lundi,midi,3962.6,3565.92,396.68,283.5,282.52,282.5,284.24,0.45,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,1
2019-12-24,Mardi,midi,2974.46,2668.37,306.09,286.04,285.11,285.25,286.91,4.47,0.0,Clear,sky is clear,0.0,0.0,0.0,,,1
2019-12-25,Mercredi,soir,244.0,203.33,40.67,279.67,278.19,276.87,281.58,2.1,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2019-12-26,Jeudi,midi,3965.05,3572.44,392.61,281.2,280.77,279.92,282.92,1.34,75.0,Clouds,broken clouds,0.0,0.0,0.0,,,1
2019-12-26,Jeudi,soir,7640.5,6772.5,868.0,282.93,282.72,281.58,284.0,1.34,75.0,Clouds,broken clouds,0.0,0.0,0.0,,,
2019-12-27,Vendredi,midi,5273.5,4710.83,562.67,282.08,282.08,281.05,283.02,0.45,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,1
2019-12-27,Vendredi,soir,12220.0,10737.17,1482.83,282.17,282.17,280.84,282.79,0.45,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2019-12-28,Samedi,midi,3843.0,3440.27,402.73,281.42,280.24,280.88,281.91,2.1,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,1
2019-12-28,Samedi,soir,12348.0,10869.24,1478.76,278.67,277.03,276.87,280.02,2.1,75.0,Clouds,broken clouds,0.0,0.0,0.0,,,
2019-12-29,Dimanche,soir,9977.5,8750.0,1227.5,276.31,274.27,273.48,278.18,2.1,1.0,Clear,sky is clear,0.0,0.0,0.0,,,
2019-12-29,Dimanche,midi,4461.0,4009.55,451.45,278.05,278.05,276.36,279.29,1.0,0.0,Clear,sky is clear,0.0,0.0,0.0,,,1
2019-12-30,Lundi,soir,13648.0,11949.77,1698.23,276.21,274.88,272.92,278.58,1.5,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2019-12-30,Lundi,midi,3978.2,3566.97,411.23,279.28,277.74,278.09,280.87,2.1,0.0,Clear,sky is clear,0.0,0.0,0.0,,,1
2019-12-31,Mardi,midi,3071.0,2757.58,313.42,277.38,276.22,275.78,278.96,1.5,1.0,Clear,sky is clear,0.0,0.0,0.0,,,1
2019-12-31,Mardi,soir,15779.5,13986.86,1792.64,275.52,272.42,271.81,277.79,3.1,1.0,Mist,mist,0.0,0.0,0.0,,,
2020-01-01,Mercredi,midi,2605.5,2350.0,255.5,276.27,274.95,274.92,278.58,1.5,90.0,Mist,mist,0.0,0.0,0.0,,,1
2020-01-01,Mercredi,soir,9565.0,8444.39,1120.61,277.49,275.65,276.03,278.48,2.1,90.0,Rain,light rain,0.0,0.0,0.0,,,
2020-01-01,Mercredi,soir,9565.0,8444.39,1120.61,277.49,275.65,276.03,278.48,2.1,90.0,Mist,mist,0.0,0.0,0.0,,,
2020-01-02,Jeudi,midi,4023.0,3611.67,411.33,281.66,280.14,280.47,282.16,2.6,90.0,Drizzle,heavy intensity drizzle,0.0,0.0,0.0,0.0,,1
2020-01-02,Jeudi,midi,4023.0,3611.67,411.33,281.66,280.14,280.47,282.16,2.6,90.0,Rain,light rain,0.0,0.0,0.0,0.0,,1
2020-01-02,Jeudi,soir,8517.25,7507.73,1009.52,282.04,282.04,280.84,282.79,0.89,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2020-01-03,Vendredi,midi,5001.3,4496.23,505.07,284.87,284.21,283.83,285.8,2.24,90.0,Rain,light rain,0.0,0.0,0.0,,,1
2020-01-03,Vendredi,soir,11113.5,9732.01,1381.49,283.63,283.11,282.5,284.24,0.45,90.0,Rain,light rain,0.0,0.0,0.0,,,
2020-01-04,Samedi,midi,4362.849999999999,3911.08,451.77,281.41,281.41,280.47,282.47,0.89,20.0,Clouds,few clouds,0.0,0.0,0.0,,,1
2020-01-04,Samedi,soir,11624.1,10194.97,1429.13,280.95,278.96,279.73,281.47,3.1,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2020-01-05,Dimanche,soir,3128.5,2766.06,362.44,280.95,279.69,279.65,281.61,2.1,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2020-01-05,Dimanche,midi,3156.0,2820.68,335.32,281.71,281.16,280.47,282.62,1.5,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,1
2020-01-06,Lundi,midi,3221.5,2903.56,317.94,278.8,276.04,277.47,280.45,3.6,0.0,Clear,sky is clear,0.0,0.0,0.0,,,0
2020-01-06,Lundi,soir,4851.6,4265.05,586.55,278.45,275.63,277.25,279.49,3.58,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2020-01-07,Mardi,midi,3258.3,2942.62,315.68,281.58,279.71,280.49,282.62,3.1,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,0
2020-01-07,Mardi,soir,5840.0,5137.95,702.05,281.92,280.12,281.05,282.79,3.1,90.0,Mist,mist,0.0,0.0,0.0,,,
2020-01-08,Mercredi,midi,3029.1000000000004,2734.68,294.42,285.28,285.0,284.38,286.16,0.89,90.0,Mist,mist,0.0,0.0,0.0,,,0
2020-01-08,Mercredi,soir,7951.5,7031.21,920.29,285.1,284.83,284.17,286.16,0.45,90.0,Mist,mist,0.0,0.0,0.0,,,
2020-01-09,Jeudi,midi,4162.1,3749.41,412.69,285.37,285.02,284.69,286.16,4.02,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,0
2020-01-09,Jeudi,soir,8954.5,7872.97,1081.53,284.26,283.85,283.06,284.85,2.24,90.0,Rain,light rain,0.0,0.0,0.0,,,
2020-01-10,Vendredi,soir,11430.0,9973.33,1456.67,280.61,280.1,279.59,281.16,1.34,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2020-01-10,Vendredi,midi,5113.8,4609.18,504.62,281.18,281.18,280.08,281.83,0.89,75.0,Clouds,broken clouds,0.0,0.0,0.0,,,0
2020-01-11,Samedi,midi,4576.5,4103.48,473.02,281.4,280.99,280.25,282.34,1.34,0.0,Clear,sky is clear,0.0,0.0,0.0,,,0
2020-01-11,Samedi,soir,12944.5,11392.5,1552.0,278.65,277.67,276.38,280.25,1.5,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2020-01-12,Dimanche,midi,4397.0,3961.97,435.03,281.71,280.46,280.59,282.97,2.24,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,0
2020-01-12,Dimanche,soir,5408.0,4777.42,630.58,282.0,281.67,280.59,283.35,1.34,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2020-01-13,Lundi,midi,3173.0,2862.17,310.83,281.62,279.22,280.87,282.45,4.1,90.0,Drizzle,light intensity drizzle,0.0,0.0,0.0,,,0
2020-01-13,Lundi,soir,9958.5,8755.05,1203.45,283.18,282.56,282.37,283.58,2.68,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2020-01-14,Mardi,midi,4013.8,3628.88,384.92,284.16,283.33,283.06,284.8,4.02,90.0,Rain,light rain,0.0,0.0,1.0,,,0
2020-01-14,Mardi,soir,9070.16,7952.94,1117.22,285.23,284.19,284.04,286.16,4.02,90.0,Clouds,overcast clouds,0.0,0.0,1.0,,,
2020-01-15,Mercredi,soir,9994.75,8731.67,1263.08,283.71,283.17,281.78,284.9,0.45,75.0,Drizzle,light intensity drizzle rain,0.0,0.0,1.0,,,
2020-01-15,Mercredi,soir,9994.75,8731.67,1263.08,283.71,283.17,281.78,284.9,0.45,75.0,Rain,light rain,0.0,0.0,1.0,,,
2020-01-15,Mercredi,midi,3715.05,3335.85,379.2,285.25,284.21,284.17,285.83,4.02,0.0,Clear,sky is clear,0.0,0.0,1.0,0.0,,0
2020-01-16,Jeudi,midi,3445.5,3110.83,334.67,285.07,284.41,283.7,286.4,0.89,0.0,Clear,sky is clear,0.0,0.0,1.0,,,0
2020-01-16,Jeudi,soir,17299.5,15180.94,2118.56,284.71,283.72,283.62,285.57,4.6,0.0,Clear,sky is clear,0.0,0.0,1.0,,,
2020-01-17,Vendredi,midi,3878.4,3505.33,373.07,284.45,283.46,283.54,285.16,5.81,75.0,Clouds,broken clouds,0.0,0.0,1.0,,,0
2020-01-17,Vendredi,soir,13428.0,11762.73,1665.27,279.66,276.33,278.06,280.96,5.1,90.0,Rain,light rain,0.0,0.0,1.0,,,
2020-01-18,Samedi,midi,5797.0,5204.47,592.53,280.89,280.89,279.04,283.02,1.0,20.0,Clouds,few clouds,0.0,0.0,1.0,,,0
2020-01-18,Samedi,soir,13656.0,11987.12,1668.88,278.15,277.32,275.4,279.34,1.34,0.0,Clear,sky is clear,0.0,0.0,1.0,,,
2020-01-19,Dimanche,soir,12670.5,11120.21,1550.29,278.66,276.18,276.98,279.51,3.13,75.0,Clouds,broken clouds,0.0,0.0,1.0,,,
2020-01-19,Dimanche,midi,6803.0,6101.59,701.41,279.64,276.83,278.62,280.38,4.02,75.0,Clouds,broken clouds,0.0,0.0,1.0,,,0
2020-01-20,Lundi,soir,10186.5,8954.24,1232.26,275.93,275.93,274.85,277.03,0.45,20.0,Clouds,few clouds,0.0,0.0,0.0,,,
2020-01-20,Lundi,midi,3987.6,3593.74,393.86,278.14,276.73,276.03,280.25,1.79,0.0,Clear,sky is clear,0.0,0.0,0.0,,,0
2020-01-21,Mardi,midi,3043.8,2742.29,301.51,277.06,277.06,274.73,277.94,1.0,0.0,Clear,sky is clear,0.0,0.0,0.0,,,0
2020-01-21,Mardi,soir,10995.95,9662.2,1333.75,275.06,271.48,272.98,276.47,3.6,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2020-01-22,Mercredi,midi,4558.3,4109.79,448.51,276.05,276.05,273.16,278.09,0.89,20.0,Mist,mist,0.0,0.0,0.0,,,0
2020-01-22,Mercredi,soir,13244.0,11508.09,1735.91,274.06,271.11,273.06,274.94,2.6,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2020-01-23,Jeudi,midi,5430.299999999999,4879.47,550.83,276.19,276.19,274.69,277.17,0.45,20.0,Clouds,few clouds,0.0,0.0,0.0,,,0
2020-01-23,Jeudi,soir,14697.0,12675.3,2021.7,274.69,274.69,273.37,275.57,0.45,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2020-01-24,Vendredi,midi,4833.6,4347.21,486.39,275.53,274.11,273.18,277.46,1.5,90.0,Mist,mist,0.0,0.0,0.0,,,0
2020-01-24,Vendredi,soir,12429.0,10894.77,1534.23,274.42,272.84,273.13,275.8,1.5,90.0,Mist,mist,0.0,0.0,0.0,,,
2020-01-25,Samedi,soir,13404.65,11781.27,1623.38,277.58,277.58,274.92,279.69,1.0,90.0,Mist,mist,0.0,0.0,0.0,,,
2020-01-25,Samedi,midi,7056.6,6325.32,731.28,276.61,275.34,274.73,278.58,1.5,90.0,Mist,mist,0.0,0.0,0.0,,,0
2020-01-26,Dimanche,midi,5145.5,4603.64,541.86,280.1,280.1,278.81,281.7,0.89,90.0,Fog,fog,0.0,0.0,0.0,0.0,,0
2020-01-26,Dimanche,soir,8003.5,7064.17,939.33,280.73,278.69,279.3,281.41,3.1,75.0,Clouds,broken clouds,0.0,0.0,0.0,,,
2020-01-27,Lundi,midi,3455.5,3114.77,340.73,282.31,282.02,281.05,283.18,1.34,90.0,Rain,light rain,0.0,0.0,0.0,,,0
2020-01-27,Lundi,soir,26.0,22.12,3.88,281.87,280.05,280.59,282.34,3.13,90.0,Rain,light rain,0.0,0.0,0.0,,,
2020-01-28,Mardi,midi,3237.6000000000004,2926.7,310.9,279.23,276.09,275.4,281.36,4.47,75.0,Clouds,broken clouds,0.0,0.0,0.0,,,0
2020-01-28,Mardi,soir,11513.0,9959.24,1553.76,278.96,277.23,277.79,279.83,2.24,90.0,Rain,moderate rain,0.0,0.0,0.0,,,
2020-01-29,Mercredi,midi,13500.0,12068.18,1431.82,282.35,280.9,281.03,283.35,2.68,75.0,Clouds,broken clouds,0.0,0.0,0.0,,,0
2020-01-29,Mercredi,soir,11695.0,10221.67,1473.33,280.1,280.1,277.37,281.16,0.45,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2020-01-30,Jeudi,soir,12170.0,10645.3,1524.7,286.42,286.13,285.28,287.16,4.92,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2020-01-30,Jeudi,midi,4173.1,3766.65,406.45,281.93,281.93,280.47,283.2,0.89,90.0,Rain,light rain,0.0,0.0,0.0,,,0
2020-01-31,Vendredi,midi,4564.5,4112.42,452.08,285.9,285.45,284.73,287.24,2.68,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,0
2020-01-31,Vendredi,soir,13327.15,11677.92,1649.23,285.81,285.32,284.73,286.49,2.68,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2020-02-01,Samedi,midi,6586.6,5893.74,692.86,286.01,285.47,284.73,286.6,0.89,90.0,Rain,light rain,0.0,0.0,0.0,,,0
2020-02-01,Samedi,soir,13297.0,11682.8,1614.2,285.72,285.07,283.58,286.34,3.58,90.0,Rain,light rain,0.0,0.0,0.0,,,
2020-02-02,Dimanche,midi,5165.0,4639.32,525.68,288.63,288.43,287.5,289.31,3.13,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,0
2020-02-02,Dimanche,soir,6804.0,6014.92,789.08,286.77,286.59,285.47,287.38,0.89,90.0,Rain,light rain,0.0,0.0,0.0,,,
2020-02-03,Lundi,midi,3790.5,3419.32,371.18,285.85,285.24,284.48,286.41,1.34,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,0
2020-02-03,Lundi,soir,5396.5,4757.05,639.45,286.58,286.17,285.49,287.49,2.24,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2020-02-04,Mardi,soir,8513.0,7527.2,985.8,280.99,280.99,280.15,281.91,0.89,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2020-02-04,Mardi,midi,2090.1,1894.15,195.95,281.85,280.31,280.59,282.83,2.68,75.0,Rain,light rain,0.0,0.0,0.0,,,0
2020-02-05,Mercredi,midi,4671.4,4185.86,485.54,281.78,281.24,280.59,283.38,1.5,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,0
2020-02-05,Mercredi,soir,7889.0,6947.5,941.5,280.52,278.44,278.38,281.51,3.1,90.0,Rain,light rain,0.0,0.0,0.0,,,
2020-02-06,Jeudi,midi,0.0,0.0,0.0,281.81,280.31,280.38,282.83,2.6,0.0,Clear,sky is clear,0.0,0.0,0.0,,,0
2020-02-06,Jeudi,soir,10393.95,9141.18,1252.77,279.66,277.76,277.14,281.01,2.6,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2020-02-07,Vendredi,midi,5177.700000000001,4642.68,535.02,282.68,281.04,281.47,283.83,3.1,0.0,Clear,sky is clear,0.0,0.0,0.0,,,0
2020-02-07,Vendredi,soir,13910.0,12231.83,1678.17,281.44,279.88,280.16,282.34,2.6,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2020-02-08,Samedi,midi,6813.25,6114.32,698.93,283.56,282.67,282.16,284.7,1.79,90.0,Rain,light rain,0.0,0.0,0.0,,,1
2020-02-08,Samedi,soir,13428.5,11749.85,1678.65,281.88,281.88,280.84,282.49,1.0,75.0,Rain,light rain,0.0,0.0,0.0,,,
2020-02-09,Dimanche,midi,4590.5,4120.23,470.27,285.02,284.06,284.04,285.8,6.26,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,1
2020-02-09,Dimanche,soir,5660.45,5000.56,659.89,285.04,284.58,284.14,285.76,7.6,90.0,Rain,light rain,0.0,0.0,0.0,,,
2020-02-10,Lundi,soir,5985.5,5240.61,744.89,283.8,282.77,279.92,285.34,8.05,75.0,Rain,light rain,0.0,0.0,0.0,,,
2020-02-10,Lundi,midi,3589.1000000000004,3236.09,353.01,284.19,282.84,283.27,284.83,3.58,75.0,Clouds,broken clouds,0.0,0.0,0.0,0.0,,1
2020-02-11,Mardi,midi,4164.08,3752.95,411.13,282.03,279.56,281.03,283.02,4.47,75.0,Rain,light rain,0.0,0.0,0.0,,,1
2020-02-11,Mardi,soir,9532.0,8388.56,1143.44,278.59,275.23,277.42,279.49,4.6,75.0,Rain,light rain,0.0,0.0,0.0,,,
2020-02-12,Mercredi,midi,4645.2,4185.08,460.12,282.08,282.08,280.47,283.02,0.89,75.0,Clouds,broken clouds,0.0,0.0,0.0,0.0,0.0,1
2020-02-12,Mercredi,soir,11527.5,10100.45,1427.05,280.26,278.88,278.38,281.34,2.1,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2020-02-13,Jeudi,midi,4128.2,3726.06,402.14,285.39,284.18,284.17,286.34,5.81,20.0,Rain,light rain,0.0,0.0,0.0,,,1
2020-02-13,Jeudi,soir,11391.0,9983.33,1407.67,282.46,282.19,280.96,283.58,1.34,75.0,Clouds,broken clouds,0.0,0.0,0.0,,,
2020-02-14,Vendredi,midi,5613.3,5054.77,558.53,284.18,283.14,283.27,284.83,0.45,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,1
2020-02-14,Vendredi,soir,13166.5,11512.35,1654.15,283.44,282.51,281.95,284.29,2.1,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2020-02-15,Samedi,soir,12379.0,10829.55,1549.45,285.38,284.59,284.38,286.16,1.79,90.0,Rain,light rain,0.0,0.0,0.0,,,
2020-02-15,Samedi,midi,6927.05,6203.53,723.52,286.25,285.44,284.94,287.5,3.13,20.0,Clouds,few clouds,0.0,0.0,0.0,0.0,,1
2020-02-16,Dimanche,midi,2694.5,2402.65,291.85,289.2,288.64,287.71,290.38,6.71,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,1
2020-02-16,Dimanche,soir,5206.0,4553.56,652.44,289.04,288.59,284.14,290.25,4.02,90.0,Drizzle,light intensity drizzle rain,0.0,0.0,0.0,,,
2020-02-17,Lundi,midi,2943.5,2661.14,282.36,284.63,283.58,283.18,285.8,3.13,90.0,Rain,light intensity shower rain,0.0,0.0,0.0,,,1
2020-02-17,Lundi,soir,8285.0,7306.97,978.03,280.65,280.65,279.73,281.58,0.45,20.0,Rain,light rain,0.0,0.0,0.0,,,
2020-02-18,Mardi,midi,3512.0,3174.02,337.98,283.13,281.12,282.25,284.14,4.02,75.0,Clouds,broken clouds,0.0,0.0,0.0,0.0,0.0,1
2020-02-18,Mardi,soir,8706.25,7655.08,1051.17,282.24,282.24,280.9,283.16,0.89,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2020-02-19,Mercredi,midi,5081.7,4573.52,508.18,282.63,281.55,281.48,283.48,2.24,75.0,Clouds,broken clouds,0.0,0.0,0.0,,,1
2020-02-19,Mercredi,soir,10692.0,9374.39,1317.61,280.95,280.95,279.92,281.41,0.89,75.0,Rain,light rain,0.0,0.0,0.0,,,
2020-02-19,Mercredi,soir,10692.0,9374.39,1317.61,280.95,280.95,279.92,281.41,0.89,75.0,Drizzle,light intensity drizzle rain,0.0,0.0,0.0,,,
2020-02-20,Jeudi,soir,10501.5,9196.89,1304.61,281.32,279.38,278.94,283.38,3.13,90.0,Rain,moderate rain,0.0,0.0,0.0,,,
2020-02-20,Jeudi,midi,4604.5,4159.09,445.41,283.36,282.47,282.25,284.29,0.89,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,1
2020-02-21,Vendredi,midi,4982.5,4482.88,499.62,282.84,282.84,281.7,283.83,0.45,20.0,Clouds,few clouds,0.0,0.0,0.0,,,1
2020-02-21,Vendredi,soir,12974.0,11377.5,1596.5,281.18,280.74,279.48,282.16,1.34,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2020-02-22,Samedi,midi,6987.3,6269.11,718.19,285.0,284.02,283.92,285.71,2.68,0.0,Clear,sky is clear,0.0,0.0,0.0,0.0,,1
2020-02-22,Samedi,soir,13327.0,11695.53,1631.47,285.88,285.14,284.73,286.34,1.79,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2020-02-23,Dimanche,midi,6237.5,5617.35,620.15,285.48,284.91,283.83,286.51,4.92,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,1
2020-02-23,Dimanche,soir,6253.5,5507.27,746.23,285.77,285.36,284.92,286.51,3.13,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2020-02-24,Lundi,midi,4785.4,4302.62,482.78,285.22,284.65,283.83,286.68,6.26,90.0,Clouds,overcast clouds,0.0,0.0,1.0,,,0
2020-02-24,Lundi,soir,8943.75,7877.5,1066.25,285.43,284.57,284.17,286.16,3.13,75.0,Clouds,broken clouds,0.0,0.0,1.0,,,
2020-02-25,Mardi,soir,9257.6,8133.03,1124.57,279.97,279.97,278.83,280.8,0.89,0.0,Rain,light rain,0.0,0.0,1.0,,,
2020-02-25,Mardi,midi,5243.5,4718.08,525.42,282.64,282.4,281.08,284.38,1.34,75.0,Rain,light rain,0.0,0.0,1.0,,,0
2020-02-26,Mercredi,midi,3981.9,3585.14,396.76,278.57,275.27,276.86,280.38,4.47,90.0,Rain,moderate rain,0.0,0.0,1.0,,,0
