date,service,match_edf,roland_garros,fashion_week,match_happening,match_happening_cl,temp,feels_like,temp_min,temp_max,wind_speed,clouds_all,vacances_paris,clear,clouds,drizzle,drizzle_and_rain,fog,mist,rain,thunderstorm
2020-12-13,midi,0,0,0,0.0,0.0,279.59,276.72,278.37,281.0,4.1,90,0,0,overcast clouds,0,0,0,0,0,0
2020-12-13,soir,0,0,0,0.0,0.0,280.86,278.29,279.94,281.68,4.1,90,0,0,0,0,0,0,0,light rain,0
2020-12-14,midi,0,0,0,0.0,0.0,284.81,284.28,283.62,285.8,4.1,0,0,0,0,0,0,0,0,light rain,0
2020-12-14,soir,0,0,0,0.0,0.0,284.62,284.12,283.27,285.34,2.6,90,0,0,0,0,0,0,0,light rain,0
2020-12-15,midi,0,0,0,0.0,0.0,284.63,284.08,283.62,286.17,0.45,75,0,0,broken clouds,0,0,0,0,0,0
2020-12-15,soir,0,0,0,0.0,0.0,281.98,280.2,280.1,282.94,3.1,20,0,0,few clouds,0,0,0,0,0,0
2020-12-16,midi,0,0,0,0.0,0.0,281.14,278.63,279.94,282.38,4.1,90,0,0,overcast clouds,0,0,0,0,0,0
2020-12-16,soir,0,0,0,0.0,0.0,282.37,280.98,281.05,283.35,2.6,0,0,sky is clear,0,0,0,0,0,0,0
2020-12-17,midi,0,0,0,0.0,0.0,283.38,282.89,282.25,284.85,3.1,90,0,0,0,0,0,0,0,light rain,0
2020-12-17,soir,0,0,0,0.0,0.0,281.25,279.32,279.4,282.01,3.1,0,0,sky is clear,0,0,0,0,0,0,0
2020-12-18,midi,0,0,0,0.0,0.0,283.24,282.55,282.03,284.45,4.6,0,0,sky is clear,0,0,0,0,0,0,0
2020-12-18,soir,0,0,0,0.0,0.0,281.3,279.38,279.38,282.79,3.1,0,0,sky is clear,0,0,0,0,0,0,0
2020-12-19,midi,0,0,0,0.0,0.0,283.57,283.12,282.81,284.46,1.34,90,1,0,0,0,0,0,0,light rain,0
2020-12-19,soir,0,0,0,0.0,0.0,284.11,283.61,282.81,284.51,3.1,90,1,0,overcast clouds,0,0,0,0,0,0
2020-12-20,midi,0,0,0,0.0,0.0,284.03,283.29,283.02,285.02,0.89,75,1,0,broken clouds,0,0,0,0,0,0
2020-12-20,soir,0,0,0,0.0,0.0,281.43,279.86,279.2,283.02,2.6,75,1,0,broken clouds,0,0,0,0,0,0
2020-12-21,midi,0,0,0,0.0,0.0,282.44,281.01,281.14,283.4,2.68,90,1,0,0,0,0,0,0,moderate rain,0
2020-12-21,soir,0,0,0,0.0,0.0,286.43,286.29,284.94,287.45,4.02,90,1,0,0,0,0,0,mist,0,0
2020-12-22,midi,0,0,0,0.0,0.0,288.16,288.07,287.5,288.54,4.47,90,1,0,overcast clouds,0,0,0,0,0,0
2020-12-22,soir,0,0,0,0.0,0.0,287.89,287.8,286.7,288.51,1.34,90,1,0,overcast clouds,0,0,0,0,0,0
2020-12-23,midi,0,0,0,0.0,0.0,286.08,285.88,285.03,287.07,0.45,90,1,0,0,0,0,0,0,light rain,0
2020-12-23,soir,0,0,0,0.0,0.0,283.92,282.96,282.71,284.58,2.68,40,1,0,scattered clouds,0,0,0,0,0,0
2020-12-24,midi,0,0,0,0.0,0.0,280.29,277.63,279.48,281.38,4.02,90,1,0,0,0,0,0,0,moderate rain,0
2020-12-24,soir,0,0,0,0.0,0.0,277.89,276.44,276.39,278.81,1.79,20,1,0,few clouds,0,0,0,0,0,0
2020-12-25,midi,0,0,0,0.0,0.0,278.72,275.7,277.71,279.45,4.02,75,1,0,broken clouds,0,0,0,0,0,0
2020-12-25,soir,0,0,0,0.0,0.0,277.07,273.93,275.2,278.31,3.6,75,1,0,broken clouds,0,0,0,0,0,0
2020-12-26,midi,0,0,0,0.0,0.0,278.49,276.68,276.95,279.58,2.24,90,1,0,overcast clouds,0,0,0,0,0,0
2020-12-26,soir,0,0,0,0.0,0.0,277.77,277.77,276.6,278.74,0.89,90,1,0,overcast clouds,0,0,0,0,0,0
2020-12-27,midi,0,0,0,0.0,0.0,280.41,276.66,279.38,281.16,6.71,90,1,0,0,0,0,0,0,light rain,0
2020-12-27,soir,0,0,0,0.0,0.0,278.59,276.11,277.5,279.38,3.1,75,1,0,0,0,0,0,0,light rain,0
2020-12-28,midi,0,0,0,0.0,0.0,278.27,278.27,277.5,279.05,0.89,90,1,0,overcast clouds,0,0,0,0,0,0
2020-12-28,soir,0,0,0,0.0,0.0,276.84,275.6,275.18,278.1,1.5,90,1,0,0,0,0,0,0,moderate rain,0
2020-12-29,midi,0,0,0,0.0,0.0,277.58,277.58,276.39,278.18,0.45,90,1,0,overcast clouds,0,0,0,0,0,0
2020-12-29,soir,0,0,0,0.0,0.0,277.79,276.33,276.6,278.51,1.79,75,1,0,0,0,0,0,0,light rain,0
2020-12-30,midi,0,0,0,0.0,0.0,279.03,278.1,277.78,280.83,1.5,75,1,0,broken clouds,0,0,0,0,0,0
2020-12-30,soir,0,0,0,0.0,0.0,278.12,278.12,276.95,278.74,0.45,90,1,0,overcast clouds,0,0,0,0,0,0
2020-12-31,midi,0,0,0,0.0,0.0,277.32,277.32,276.05,278.35,0.89,90,1,0,overcast clouds,0,0,0,0,0,0
2020-12-31,soir,0,0,0,0.0,0.0,275.11,272.35,273.2,276.36,2.6,20,1,0,few clouds,0,0,0,0,0,0
2021-01-01,midi,0,0,0,0.0,0.0,276.3,276.3,274.38,277.38,0.89,90,1,0,overcast clouds,0,0,0,0,0,0
2021-01-01,soir,0,0,0,0.0,0.0,274.54,272.98,272.81,275.92,1.5,90,1,0,overcast clouds,0,0,0,0,0,0
2021-01-02,midi,0,0,0,0.0,0.0,275.85,275.85,273.38,277.38,0.89,90,1,0,0,0,0,0,mist,0,0
2021-01-02,soir,0,0,0,0.0,0.0,275.34,275.34,273.34,276.36,0.5,90,1,0,0,0,0,0,mist,0,0
2021-01-03,midi,0,0,0,0.0,0.0,276.78,275.53,275.28,277.41,1.5,90,1,0,overcast clouds,0,0,0,0,0,0
2021-01-03,soir,0,0,0,0.0,0.0,276.35,274.67,275.03,277.11,1.79,75,1,0,broken clouds,0,0,0,0,0,0
2021-01-04,midi,0,0,0,0.0,0.0,276.12,273.14,275.59,276.82,3.1,90,0,0,0,0,0,0,0,light rain,0
2021-01-04,soir,0,0,0,0.0,0.0,276.29,276.29,274.94,276.99,0.45,75,0,0,0,drizzle,0,0,0,0,0
2021-01-05,midi,0,0,0,0.0,0.0,275.94,274.82,274.73,276.51,1.34,75,0,0,0,0,0,0,0,light rain,0
2021-01-05,soir,0,0,0,0.0,0.0,276.02,274.91,274.73,276.99,1.34,75,0,0,broken clouds,0,0,0,0,0,0
2021-01-06,midi,0,0,0,0.0,0.0,276.35,273.42,275.59,276.87,3.1,90,0,0,0,0,0,0,mist,0,0
2021-01-06,soir,0,0,0,0.0,0.0,276.88,276.88,275.49,277.62,0.45,75,0,0,0,0,0,0,mist,0,0
2021-01-07,midi,0,0,0,0.0,0.0,276.21,276.21,275.28,276.71,0.45,90,0,0,overcast clouds,0,0,0,0,0,0
2021-01-07,soir,0,0,0,0.0,0.0,275.75,275.75,274.17,276.58,0.45,90,0,0,0,0,0,0,0,light rain,0
2021-01-08,midi,0,0,0,0.0,0.0,276.42,275.12,275.38,277.07,1.5,90,0,0,overcast clouds,0,0,0,0,0,0
2021-01-08,soir,0,0,0,0.0,0.0,276.06,273.07,274.6,277.41,3.1,90,0,0,overcast clouds,0,0,0,0,0,0
2021-01-09,midi,0,0,0,0.0,0.0,276.21,276.21,274.73,277.55,0.45,1,0,sky is clear,0,0,0,0,0,0,0
2021-01-09,soir,0,0,0,0.0,0.0,274.12,271.55,272.78,275.33,2.24,20,0,0,few clouds,0,0,0,0,0,0
2021-01-10,midi,0,0,0,0.0,0.0,275.59,274.42,273.38,276.99,1.34,1,0,sky is clear,0,0,0,0,0,0,0
2021-01-10,soir,0,0,0,0.0,0.0,274.2,271.27,272.38,275.91,2.6,40,0,0,scattered clouds,0,0,0,0,0,0
2021-01-11,midi,0,0,0,0.0,0.0,276.56,274.56,274.94,277.62,2.1,90,0,0,overcast clouds,0,0,0,0,0,0
2021-01-11,soir,0,0,0,0.0,0.0,277.5,275.13,275.38,278.91,2.68,90,0,0,overcast clouds,0,0,0,0,0,0
2021-01-12,midi,0,0,0,0.0,0.0,281.35,279.16,279.94,282.45,3.58,90,0,0,0,0,0,0,0,light rain,0
2021-01-12,soir,0,0,0,0.0,0.0,281.03,279.78,280.03,281.87,2.1,90,0,0,0,light intensity drizzle,0,0,0,0,0
2021-01-13,midi,0,0,0,0.0,0.0,282.61,282.36,281.18,283.45,1.34,90,0,0,0,0,0,0,0,light rain,0
2021-01-13,soir,0,0,0,0.0,0.0,282.32,281.56,281.14,282.96,1.79,90,0,0,0,0,0,0,0,light rain,0
2021-01-14,midi,0,0,0,0.0,0.0,282.53,281.12,281.14,283.45,2.68,90,0,0,0,0,0,0,0,light rain,0
2021-01-14,soir,0,0,0,0.0,0.0,282.73,281.36,281.6,283.4,2.68,90,0,0,0,0,light intensity drizzle rain,0,0,0,0
2021-01-15,midi,0,0,0,0.0,0.0,276.16,276.16,275.03,276.98,0.45,75,0,0,broken clouds,0,0,0,0,0,0
2021-01-15,soir,0,0,0,0.0,0.0,274.44,274.44,273.58,275.25,0.45,90,0,0,overcast clouds,0,0,0,0,0,0
2021-01-16,midi,0,0,0,0.0,0.0,272.83,272.83,271.7,273.53,0.45,90,0,0,0,0,0,0,0,0,0
2021-01-16,soir,0,0,0,0.0,0.0,274.23,271.68,272.81,275.2,2.24,90,0,0,0,0,0,0,mist,0,0
2021-01-17,midi,0,0,0,0.0,0.0,280.17,280.17,279.17,280.87,0.89,75,0,0,0,0,0,0,0,light rain,0
2021-01-17,soir,0,0,0,0.0,0.0,276.89,274.07,275.59,278.7,3.09,0,0,sky is clear,0,0,0,0,0,0,0
2021-01-18,midi,0,0,0,0.0,0.0,280.07,280.07,278.58,280.87,0.45,90,0,0,overcast clouds,0,0,0,0,0,0
2021-01-18,soir,0,0,0,0.0,0.0,278.8,276.74,277.25,279.58,2.6,90,0,0,overcast clouds,0,0,0,0,0,0
2021-01-19,midi,0,0,1,0.0,0.0,279.23,276.86,278.62,280.45,3.13,90,0,0,0,0,0,0,0,light rain,0
2021-01-19,soir,0,0,1,0.0,0.0,279.03,276.64,277.23,280.45,3.1,0,0,sky is clear,0,0,0,0,0,0,0
2021-01-20,midi,0,0,1,0.0,0.0,284.08,282.64,282.4,285.4,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2021-01-20,soir,0,0,1,0.0,0.0,284.78,283.57,283.37,285.58,0.89,75,0,0,broken clouds,0,0,0,0,0,0
2021-01-21,midi,0,0,1,0.0,0.0,281.89,280.68,280.49,282.62,2.24,90,0,0,overcast clouds,0,0,0,0,0,0
2021-01-21,soir,0,0,1,0.0,0.0,283.05,280.48,281.6,283.96,5.36,75,0,0,0,0,0,0,0,light rain,0
2021-01-22,midi,0,0,1,0.0,0.0,279.76,278.3,277.98,280.96,2.1,90,0,0,overcast clouds,0,0,0,0,0,0
2021-01-22,soir,0,0,1,0.0,0.0,278.79,277.17,276.38,279.81,2.1,0,0,sky is clear,0,0,0,0,0,0,0
2021-01-23,midi,0,0,1,0.0,0.0,278.55,278.55,277.16,279.24,0.45,75,0,0,0,0,0,0,0,light rain,0
2021-01-23,soir,0,0,1,0.0,0.0,276.47,272.67,275.28,277.24,4.47,90,0,0,overcast clouds,0,0,0,0,0,0
2021-01-24,midi,0,0,1,0.0,0.0,275.14,271.25,273.83,276.24,4.1,75,0,0,0,0,0,0,0,light rain,0
2021-01-24,soir,0,0,1,0.0,0.0,275.82,274.68,274.48,276.38,1.34,90,0,0,0,0,0,0,0,light rain,0
2021-01-25,midi,0,0,0,0.0,0.0,277.87,274.92,276.7,278.53,3.58,75,0,0,broken clouds,0,0,0,0,0,0
2021-01-25,soir,0,0,0,0.0,0.0,275.59,272.51,272.98,277.03,3.09,0,0,sky is clear,0,0,0,0,0,0,0
2021-01-26,midi,0,0,0,0.0,0.0,276.47,273.56,275.03,277.58,3.1,1,0,sky is clear,0,0,0,0,0,0,0
2021-01-26,soir,0,0,0,0.0,0.0,276.26,276.26,274.73,277.24,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2021-01-27,midi,0,0,0,0.0,0.0,279.44,279.44,278.34,280.45,0.45,90,0,0,0,0,0,fog,0,0,0
2021-01-27,soir,0,0,0,0.0,0.0,280.94,280.94,279.94,281.51,0.89,90,0,0,0,0,0,0,0,light rain,0
2021-01-28,midi,0,0,0,0.0,0.0,286.65,286.33,285.8,287.38,1.79,90,0,0,0,0,light intensity drizzle rain,0,0,0,0
2021-01-28,soir,0,0,0,0.0,0.0,285.09,284.69,284.07,285.88,2.1,75,0,0,0,0,0,0,0,light rain,0
2021-01-29,midi,0,0,0,0.0,0.0,284.68,283.69,281.95,285.88,4.47,75,0,0,0,0,0,0,0,light rain,0
2021-01-29,soir,0,0,0,0.0,0.0,282.61,282.36,281.6,283.51,1.34,75,0,0,0,0,0,0,0,light rain,0
2021-01-30,midi,0,0,0,0.0,0.0,285.98,285.51,284.65,286.68,0.45,75,0,0,broken clouds,0,0,0,0,0,0
2021-01-30,soir,0,0,0,0.0,0.0,283.67,283.15,281.95,284.38,3.1,75,0,0,0,0,0,0,0,light rain,0
2021-01-31,midi,0,0,0,0.0,0.0,280.66,280.66,278.62,282.43,0.5,90,0,0,0,0,0,0,mist,0,0
2021-01-31,soir,0,0,0,0.0,0.0,282.43,281.05,281.14,282.96,2.6,90,0,0,0,0,0,0,0,moderate rain,0
2021-02-01,midi,0,0,0,0.0,0.0,282.85,282.85,281.6,283.74,0.45,90,0,0,overcast clouds,0,0,0,0,0,0
2021-02-01,soir,0,0,0,0.0,0.0,280.97,280.51,279.73,281.53,1.34,90,0,0,overcast clouds,0,0,0,0,0,0
2021-02-02,midi,0,0,0,0.0,0.0,286.66,286.21,284.58,287.87,4.02,90,0,0,0,0,light intensity drizzle rain,0,0,0,0
2021-02-02,soir,0,0,0,0.0,0.0,286.01,285.47,284.94,286.58,1.79,90,0,0,overcast clouds,0,0,0,0,0,0
2021-02-03,midi,0,0,0,0.0,0.0,285.97,285.32,284.94,286.58,4.47,75,0,0,broken clouds,0,0,0,0,0,0
2021-02-03,soir,0,0,0,0.0,0.0,282.1,279.65,281.05,282.58,4.47,0,0,sky is clear,0,0,0,0,0,0,0
2021-02-04,midi,0,0,0,0.0,0.0,282.81,281.87,281.39,284.05,2.1,90,0,0,overcast clouds,0,0,0,0,0,0
2021-02-04,soir,0,0,0,0.0,0.0,283.52,282.75,281.38,284.24,3.1,90,0,0,overcast clouds,0,0,0,0,0,0
2021-02-05,midi,0,0,0,0.0,0.0,284.58,283.84,283.27,285.33,0.89,75,0,0,broken clouds,0,0,0,0,0,0
2021-02-05,soir,0,0,0,0.0,0.0,283.5,282.71,281.78,284.25,2.1,90,0,0,overcast clouds,0,0,0,0,0,0
2021-02-06,midi,0,0,0,0.0,0.0,281.95,281.95,280.84,282.4,0.89,90,0,0,0,light intensity drizzle,0,0,0,0,0
2021-02-06,soir,0,0,0,0.0,0.0,281.24,280.31,280.59,281.87,1.79,90,0,0,0,0,0,0,0,moderate rain,0
2021-02-07,midi,0,0,0,0.0,0.0,274.44,274.44,273.83,275.4,0.45,90,0,0,0,0,0,0,0,light rain,0
2021-02-07,soir,0,0,0,0.0,0.0,273.94,272.55,272.81,274.77,1.34,90,0,0,overcast clouds,0,0,0,0,0,0
2021-02-08,midi,0,0,0,0.0,0.0,272.92,272.92,271.7,273.74,1.0,90,0,0,0,0,0,0,mist,0,0
2021-02-08,soir,0,0,0,0.0,0.0,272.11,272.11,270.84,273.1,0.45,90,0,0,0,0,0,0,mist,0,0
2021-02-09,midi,0,0,0,0.0,0.0,270.52,265.95,268.92,271.91,3.6,90,0,0,0,0,0,0,mist,0,0
2021-02-09,soir,0,0,0,0.0,0.0,271.56,266.18,270.28,272.4,5.1,90,0,0,overcast clouds,0,0,0,0,0,0
2021-02-10,midi,0,0,0,0.0,0.0,270.22,266.46,269.07,271.44,2.68,1,0,sky is clear,0,0,0,0,0,0,0
2021-02-10,soir,0,0,0,0.0,0.0,270.63,266.1,269.48,271.44,3.58,90,0,0,overcast clouds,0,0,0,0,0,0
2021-02-11,midi,0,0,0,0.0,0.0,273.04,270.28,271.91,273.66,2.24,0,0,sky is clear,0,0,0,0,0,0,0
2021-02-11,soir,0,0,0,0.0,0.0,272.22,265.73,271.14,272.97,7.72,0,0,sky is clear,0,0,0,0,0,0,0
2021-02-12,midi,0,0,0,0.0,0.0,272.6,266.44,271.94,273.34,7.2,0,0,sky is clear,0,0,0,0,0,0,0
2021-02-12,soir,0,0,0,0.0,0.0,272.56,272.56,271.6,273.35,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2021-02-13,midi,0,0,0,0.0,0.0,271.92,267.28,270.98,272.93,4.1,0,1,sky is clear,0,0,0,0,0,0,0
2021-02-13,soir,0,0,0,0.0,0.0,271.77,271.77,270.38,272.81,0.45,0,1,sky is clear,0,0,0,0,0,0,0
2021-02-14,midi,0,0,0,0.0,0.0,274.13,269.4,272.81,275.4,5.1,0,1,sky is clear,0,0,0,0,0,0,0
2021-02-14,soir,0,0,0,0.0,0.0,274.14,270.36,273.27,274.77,3.6,0,1,sky is clear,0,0,0,0,0,0,0
2021-02-15,midi,0,0,0,0.0,0.0,280.44,278.97,279.48,281.4,2.24,90,1,0,0,0,0,0,0,light rain,0
2021-02-15,soir,0,0,0,0.0,0.0,281.86,280.75,280.28,282.9,2.1,90,1,0,overcast clouds,0,0,0,0,0,0
2021-02-16,midi,0,0,0,0.0,0.0,283.34,282.16,282.5,284.4,1.34,0,1,sky is clear,0,0,0,0,0,0,0
2021-02-16,soir,0,0,0,0.0,0.0,283.07,281.76,281.7,283.66,2.68,75,1,0,0,0,0,0,0,light rain,0
2021-02-17,midi,0,0,0,0.0,0.0,285.13,284.34,283.92,286.01,2.68,75,1,0,broken clouds,0,0,0,0,0,0
2021-02-17,soir,0,0,0,0.0,0.0,283.57,282.65,281.91,284.58,2.6,0,1,sky is clear,0,0,0,0,0,0,0
2021-02-18,midi,0,0,0,0.0,0.0,283.48,282.81,282.16,284.46,1.34,90,1,0,0,0,0,0,0,light rain,0
2021-02-18,soir,0,0,0,0.0,0.0,280.6,279.57,279.4,281.3,1.79,75,1,0,0,0,0,0,0,light rain,0
2021-02-19,midi,0,0,0,0.0,0.0,283.39,282.77,281.88,284.85,4.6,90,1,0,overcast clouds,0,0,0,0,0,0
2021-02-19,soir,0,0,0,0.0,0.0,285.34,284.73,284.07,286.34,3.6,0,1,sky is clear,0,0,0,0,0,0,0
2021-02-20,midi,0,0,0,0.0,0.0,289.04,288.23,287.81,290.42,5.14,0,1,sky is clear,0,0,0,0,0,0,0
2021-02-20,soir,0,0,0,0.0,0.0,288.79,287.98,287.38,289.77,5.66,0,1,sky is clear,0,0,0,0,0,0,0
2021-02-21,midi,0,0,0,0.0,0.0,289.28,288.31,287.81,291.38,0.45,0,1,sky is clear,0,0,0,0,0,0,0
2021-02-21,soir,0,0,0,0.0,0.0,287.44,286.49,285.16,288.96,3.1,0,1,sky is clear,0,0,0,0,0,0,0
2021-02-22,midi,0,0,0,0.0,0.0,286.97,286.03,285.03,289.1,3.1,0,1,sky is clear,0,0,0,0,0,0,0
2021-02-22,soir,0,0,0,0.0,0.0,287.19,286.45,285.4,288.54,0.5,0,1,sky is clear,0,0,0,0,0,0,0
2021-02-23,midi,0,0,0,0.0,0.0,289.28,288.78,287.71,291.12,0.89,75,1,0,broken clouds,0,0,0,0,0,0
2021-02-23,soir,0,0,0,0.0,0.0,289.15,288.5,286.95,290.24,0.45,0,1,sky is clear,0,0,0,0,0,0,0
2021-02-24,midi,0,0,0,0.0,0.0,291.18,290.55,290.16,292.78,4.1,0,1,sky is clear,0,0,0,0,0,0,0
2021-02-24,soir,0,0,0,0.0,0.0,288.93,288.1,286.82,290.18,1.5,0,1,sky is clear,0,0,0,0,0,0,0
2021-02-25,midi,0,0,0,0.0,0.0,289.37,288.46,287.97,290.4,2.6,0,1,sky is clear,0,0,0,0,0,0,0
2021-02-25,soir,0,0,0,0.0,0.0,287.46,286.83,285.56,288.51,2.1,90,1,0,overcast clouds,0,0,0,0,0,0
2021-02-26,midi,0,0,0,0.0,0.0,284.71,283.44,283.92,285.59,0.45,75,1,0,broken clouds,0,0,0,0,0,0
2021-02-26,soir,0,0,0,0.0,0.0,282.54,281.44,280.28,283.66,2.24,20,1,0,few clouds,0,0,0,0,0,0
2021-02-27,midi,0,0,0,0.0,0.0,283.03,283.03,282.07,284.45,0.89,0,1,sky is clear,0,0,0,0,0,0,0
2021-02-27,soir,0,0,0,0.0,0.0,281.26,281.26,280.18,282.11,0.45,0,1,sky is clear,0,0,0,0,0,0,0
2021-02-28,midi,0,0,0,0.0,0.0,282.46,282.19,281.47,283.9,1.34,0,1,sky is clear,0,0,0,0,0,0,0
2021-02-28,soir,0,0,0,0.0,0.0,282.39,280.69,280.4,283.66,3.1,0,1,sky is clear,0,0,0,0,0,0,0
2021-03-01,midi,0,0,1,0.0,0.0,285.23,283.85,283.74,286.99,3.1,0,0,sky is clear,0,0,0,0,0,0,0
2021-03-01,soir,0,0,1,0.0,0.0,283.02,280.95,280.08,284.77,4.1,0,0,sky is clear,0,0,0,0,0,0,0
2021-03-02,midi,0,0,1,0.0,0.0,287.02,285.98,285.59,289.32,1.5,0,0,sky is clear,0,0,0,0,0,0,0
2021-03-02,soir,0,0,1,0.0,0.0,285.72,284.44,283.18,287.38,1.5,0,0,sky is clear,0,0,0,0,0,0,0
2021-03-03,midi,0,0,1,0.0,0.0,290.08,289.11,288.92,291.4,1.5,0,0,sky is clear,0,0,0,0,0,0,0
2021-03-03,soir,0,0,1,0.0,0.0,287.39,286.38,286.14,288.38,2.1,0,0,sky is clear,0,0,0,0,0,0,0
2021-03-04,midi,0,0,1,0.0,0.0,284.3,283.51,282.71,285.96,1.34,90,0,0,overcast clouds,0,0,0,0,0,0
2021-03-04,soir,0,0,1,0.0,0.0,281.84,279.53,280.59,283.09,4.02,75,0,0,0,0,0,0,0,light intensity shower rain,0
2021-03-05,midi,0,0,1,0.0,0.0,278.39,278.39,277.16,279.65,0.89,90,0,0,overcast clouds,0,0,0,0,0,0
2021-03-05,soir,0,0,1,0.0,0.0,278.73,277.97,277.08,279.38,1.34,90,0,0,overcast clouds,0,0,0,0,0,0
2021-03-06,midi,0,0,1,0.0,0.0,280.43,279.9,279.81,281.42,1.34,0,0,sky is clear,0,0,0,0,0,0,0
2021-03-06,soir,0,0,1,0.0,0.0,279.7,278.23,276.98,280.88,2.1,0,0,sky is clear,0,0,0,0,0,0,0
2021-03-07,midi,0,0,1,0.0,0.0,281.26,279.33,279.85,283.1,3.1,0,0,sky is clear,0,0,0,0,0,0,0
2021-03-07,soir,0,0,1,0.0,0.0,279.29,278.61,277.28,280.87,1.34,0,0,sky is clear,0,0,0,0,0,0,0
2021-03-08,midi,0,0,1,0.0,0.0,279.76,277.82,278.92,281.12,2.68,0,0,sky is clear,0,0,0,0,0,0,0
2021-03-08,soir,0,0,1,0.0,0.0,278.94,278.94,277.38,279.81,0.89,0,0,sky is clear,0,0,0,0,0,0,0
2021-03-09,midi,0,0,1,0.0,0.0,283.67,282.21,282.5,284.48,3.13,40,0,0,scattered clouds,0,0,0,0,0,0
2021-03-09,soir,0,0,1,0.0,0.0,282.72,282.72,280.98,284.21,0.45,20,0,0,few clouds,0,0,0,0,0,0
2021-03-10,midi,0,0,1,0.0,0.0,283.12,280.73,281.6,285.16,4.92,1,0,sky is clear,0,0,0,0,0,0,0
2021-03-10,soir,0,0,1,0.0,0.0,281.08,279.72,279.94,281.58,2.24,90,0,0,0,0,0,0,0,light rain,0
2021-03-11,midi,0,0,0,0.0,0.0,288.0,286.95,286.68,288.91,5.81,75,0,0,broken clouds,0,0,0,0,0,0
2021-03-11,soir,0,0,0,0.0,0.0,282.61,280.48,281.36,283.58,4.02,0,0,0,0,0,0,0,0,light rain,0
2021-03-12,midi,0,0,0,0.0,0.0,284.22,283.0,283.37,284.87,3.13,75,0,0,broken clouds,0,0,0,0,0,0
2021-03-12,soir,0,0,0,0.0,0.0,281.2,280.77,279.94,281.99,1.34,75,0,0,0,0,0,0,0,light rain,0
2021-03-13,midi,0,0,0,0.0,0.0,282.66,281.0,278.4,285.16,3.13,40,0,0,0,0,0,0,0,light rain,0
2021-03-13,soir,0,0,0,0.0,0.0,279.36,277.7,277.58,281.4,2.24,75,0,0,0,0,0,0,0,moderate rain,0
2021-03-14,midi,0,0,0,0.0,0.0,283.69,282.37,282.94,284.87,2.24,75,0,0,broken clouds,0,0,0,0,0,0
2021-03-14,soir,0,0,0,0.0,0.0,281.78,281.78,280.59,282.64,0.89,0,0,sky is clear,0,0,0,0,0,0,0
2021-03-15,midi,0,0,0,0.0,0.0,283.17,282.19,281.4,284.76,5.36,75,0,0,0,0,0,0,0,light intensity shower rain,0
2021-03-15,soir,0,0,0,0.0,0.0,282.0,279.95,280.45,282.71,3.58,75,0,0,broken clouds,0,0,0,0,0,0
2021-03-16,midi,0,0,0,0.0,0.0,281.78,280.94,280.28,282.87,1.79,75,0,0,0,0,0,0,0,moderate rain,0
2021-03-16,soir,0,0,0,0.0,0.0,283.09,282.45,281.87,283.71,1.79,75,0,0,0,0,0,0,0,light rain,0
2021-03-17,midi,0,0,0,0.0,0.0,283.1,280.11,282.18,283.87,6.71,90,0,0,overcast clouds,0,0,0,0,0,0
2021-03-17,soir,0,0,0,0.0,0.0,279.22,276.31,278.27,280.2,4.02,90,0,0,0,0,0,0,0,light rain,0
2021-03-18,midi,0,0,0,0.0,0.0,280.29,279.74,279.38,281.44,1.34,90,0,0,0,0,0,0,0,light rain,0
2021-03-18,soir,0,0,0,0.0,0.0,280.19,279.62,279.17,280.88,1.34,90,0,0,0,0,0,0,0,light intensity shower rain,0
2021-03-19,midi,0,0,0,0.0,0.0,280.81,280.33,279.94,281.98,1.34,75,0,0,broken clouds,0,0,0,0,0,0
2021-03-19,soir,0,0,0,0.0,0.0,280.23,277.33,279.38,280.92,4.47,0,0,sky is clear,0,0,0,0,0,0,0
2021-03-20,midi,0,0,0,0.0,0.0,280.62,280.62,279.07,281.91,0.45,40,0,0,scattered clouds,0,0,0,0,0,0
2021-03-20,soir,0,0,0,0.0,0.0,281.04,279.68,279.94,282.03,2.24,0,0,sky is clear,0,0,0,0,0,0,0
2021-03-21,midi,0,0,0,0.0,0.0,282.99,281.97,281.87,284.05,2.24,90,0,0,overcast clouds,0,0,0,0,0,0
2021-03-21,soir,0,0,0,0.0,0.0,282.27,279.05,281.29,283.1,6.71,90,0,0,overcast clouds,0,0,0,0,0,0
2021-03-22,midi,0,0,0,0.0,0.0,280.26,277.82,279.45,281.45,3.6,90,0,0,overcast clouds,0,0,0,0,0,0
2021-03-22,soir,0,0,0,0.0,0.0,280.91,280.91,279.94,281.68,0.45,90,0,0,overcast clouds,0,0,0,0,0,0
2021-03-23,midi,0,0,0,0.0,0.0,284.87,283.43,283.53,286.14,2.1,0,0,sky is clear,0,0,0,0,0,0,0
2021-03-23,soir,0,0,0,0.0,0.0,285.5,284.1,283.38,286.42,1.5,0,0,sky is clear,0,0,0,0,0,0,0
2021-03-24,midi,0,0,0,0.0,0.0,289.28,288.12,288.62,290.4,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2021-03-24,soir,1,0,0,0.0,0.0,288.13,286.81,285.38,289.25,1.5,0,0,sky is clear,0,0,0,0,0,0,0
